phase,suite,device,sweep,N,B,nmb,zones,nmu,rays_per_octant,rays_total,nlim,n_repeat,peak_mem_gib,pct_fill,oom,zcps_off_med,zcps_on_med,zcps_on_min,zcps_on_max,slowdown_med,t_rad_ms,t_hydro_ms,t_sweep_ms,rad_over_hydro,sweep_over_hydro,rad_cells_per_s,hydro_cells_per_s,gcaups,nang,niter,sm_util_mean,sm_util_peak,mem_util_mean,dcgm_sm_occ_mean,dcgm_sm_active_mean,sm_clock_mhz,gpu_temp_c,power_w
2,sweep,a100,wavefront,176,22,512,5451776,5,15,120,50,3,20.9638671875,52.40966796875,False,157528700.0,24162580.0,24129080.0,24174780.0,6.519531440765018,7261.22422,1449.59,6665.33,5.009157223766721,4.598079456949896,37540336.41451166,188045447.33338392,4.907582370265238,120.0,1.0,81.66666666666667,100.0,37.44444444444444,,,1286.25,65.0,211.07791666666668
2,sweep,a100,wavefront,176,22,512,5451776,6,21,168,50,3,27.6474609375,69.11865234375,False,157528700.0,18023750.0,18002870.0,18040920.0,8.740062417643387,10072.24956,1442.266,9264.78,6.983628235013513,6.4237664896766615,27063348.49789008,189000364.7038757,4.942904030101093,168.0,1.0,87.1413043478261,100.0,40.05434782608695,,,1306.304347826087,63.0,213.5270652173913
2,sweep,a100,diagonal,176,44,64,5451776,1,1,8,50,3,3.9873046875,9.96826171875,False,273582800.0,104194100.0,103613300.0,104645100.0,2.6257033747592233,1546.6311699999999,776.883,1450.55,1.9908160817008478,1.8671408693458345,176246803.56079984,350874970.8772106,1.5033679638757713,8.0,1.0,44.03448275862069,99.0,21.96551724137931,,,1168.9655172413793,60.0,147.36862068965516
2,sweep,a100,diagonal,176,44,64,5451776,2,3,24,50,3,5.4404296875,13.60107421875,False,273582800.0,63322030.0,63186840.0,63411670.0,4.320499516518974,3087.34075,763.581,2931.87,4.043239355091339,3.839631944744565,88292424.4756592,356987405.396415,2.2313851569135057,24.0,1.0,58.08108108108108,100.0,32.810810810810814,,,1227.972972972973,59.0,172.15216216216217
2,sweep,a100,diagonal,176,44,64,5451776,3,6,48,50,3,7.5732421875,18.93310546875,False,273582800.0,46489500.0,46421070.0,46536740.0,5.8848299078286495,4390.79457,779.728,4128.94,5.631187503847496,5.295359407383088,62081884.19072405,349594730.4701127,3.1689156054580603,48.0,1.0,64.26666666666667,100.0,35.48888888888889,,,1224.6666666666667,60.0,185.29399999999998
2,sweep,a100,diagonal,176,44,64,5451776,4,10,80,50,3,10.3837890625,25.95947265625,False,273582800.0,35002200.0,34954920.0,35021140.0,7.816160127077726,5952.83907,791.483,5552.39,7.521120567340044,7.015172783243608,45791394.12213272,344402596.1391464,3.9275166189694892,80.0,1.0,72.43636363636364,100.0,37.472727272727276,,,1254.0,62.0,198.01145454545454
2,sweep,a100,diagonal,176,44,64,5451776,5,15,120,50,3,13.9482421875,34.87060546875,False,273582800.0,26143130.0,26057510.0,26167360.0,10.464806624149443,8183.11017,796.864,7590.87,10.269142752088186,9.52592914223757,33311148.73649563,342076941.6111156,4.309210406712275,120.0,1.0,79.67647058823529,100.0,38.48529411764706,,,1261.985294117647,63.0,203.12794117647059
2,sweep,a100,diagonal,176,44,64,5451776,6,21,168,50,3,18.1591796875,45.39794921875,False,273582800.0,19765490.0,19733080.0,19778920.0,13.841437778673841,11022.497940000001,794.308,10238.7,13.87685625727048,12.890087975948877,24730220.090202164,343177709.40239805,4.472727826774883,168.0,1.0,81.6,100.0,39.77647058823529,,,1257.7058823529412,64.0,213.67529411764707
2,sweep,a100,diagonal_compact,176,44,64,5451776,1,1,8,50,3,3.9873046875,9.96826171875,False,273582800.0,124487100.0,123856800.0,124883900.0,2.1976799202487647,1114.68704,782.441,1018.96,1.42462759492409,1.3022834948577593,244542898.78529495,348382561.7522599,2.1401334694198004,8.0,1.0,42.629629629629626,99.0,22.962962962962962,,,1143.888888888889,59.0,142.92592592592592
2,sweep,a100,diagonal_compact,176,44,64,5451776,2,3,24,50,3,5.4423828125,13.60595703125,False,273582800.0,76704850.0,76699520.0,76819210.0,3.5666949351964052,2324.0271500000003,770.73,2168.09,3.015358361553333,2.8130343959622697,117291572.94913699,353676125.231923,3.0174629281994747,24.0,1.0,50.35294117647059,99.0,30.323529411764707,,,1168.6764705882354,58.0,157.2744117647059
